16916,20,0
62493,285,0
30198,758,29
53683,947,108
40185,1273,0
28781,1389,0
24462,1678,23
48399,1807,67
64815,2095,75
18295,2423,-35
12218,2746,11
22760,3048,0
57982,3198,56
27966,3390,27
54894,3694,53
38929,3857,0
32865,4193,0
64243,4595,-68
2315,4619,66
64454,5062,62
55041,5121,0
18633,5577,0
14557,5853,0
61006,5966,59
62615,407,37
7591,6311,105
64747,6635,58
6727,6727,-111
32315,6971,-114
60645,7397,0
6308,7588,0
45688,7800,0
969,8137,0
40891,8379,-18
49294,8590,48
41118,8862,40
21395,9107,-28
6091,9419,-14
32541,9501,0
17665,9729,0
3784,10184,0
28718,1326,28
59240,10344,0
40178,1266,39
60086,10678,58
42252,10764,0
44770,11234,43
22514,11506,21
3067,11771,-2
15757,11917,0
31649,12193,0
10842,12378,10
43765,12789,0
33405,12925,0
44954,13210,43
56657,13393,0
5003,13707,-30
50227,13875,12
19358,14238,18
36529,14513,0
10392,14744,0
58882,14850,57
5129,15113,0
58554,15546,57
58584,15576,0
27444,15668,0
58982,14950,57
51476,15892,0
6796,6796,0
21311,9023,-49
30705,16369,0
28964,16420,0
41003,8747,10
20259,16675,-56
57857,3073,0
63258,16922,61
36374,14358,35
692,17332,0
43121,17521,0
48128,17664,0
34561,17921,0
49213,8509,0
36922,18234,36
59162,10266,57
50552,18552,0
17866,9930,17
18145,18913,0
3884,18988,0
54388,19316,0
42932,19636,0
46919,19783,-47
58892,14860,0
8620,20140,0
38336,20416,0
64357,4965,0
23387,20571,-42
42632,20872,0
15913,21033,0
15679,11839,79
22501,11493,0
37540,21412,0
5527,21655,101
63921,21937,0
62716,508,0
32874,4202,32
64390,4998,62
63101,22141,0
61802,22378,60
19648,22720,0
29031,16487,89
44981,13237,0
28092,3516,0
9448,23016,0
44744,11208,0
61496,23096,0
31453,23517,0
60746,23626,59
12199,2727,-23
62255,23855,-53
21793,24097,0
26544,24496,0
14964,24692,0
41462,25078,40
56089,25113,0
52038,25414,50
47982,25710,46
59484,25948,0
50924,26348,0
6942,26398,6
34998,26806,34
27069,27069,0
51926,27350,50
60645,7397,0
43181,17581,0
10559,27455,79
4664,27704,0
28578,28066,27
59516,25980,0
38912,3840,0
63562,28234,62
64846,2126,63
62938,28634,61
27194,28730,26
28804,1412,0
61703,22279,65
10998,12534,10
6596,29124,0
37721,29273,0
43430,29606,42
22692,2980,0
62971,28667,126
47125,29717,0
52521,29993,0
34646,18006,33
32889,4217,0
13055,30463,-65
65416,30600,0
62869,28565,0
57314,30946,55
12659,31091,92
14052,31460,0
32956,4284,0
49273,8569,0
50352,14000,0
49737,31561,0
15555,31939,48
47475,32115,92
15328,32480,0
34621,17981,0
51365,32677,0
32820,4148,0
48855,215,-75
12224,2752,0
2035,755,-4
60539,7291,30
14595,771,64
13853,31261,0
24143,1615,-109
15216,32368,0
8113,1969,0
22640,2928,0
32978,4306,32
39151,4079,59
19520,22592,0
58141,2333,0
63959,21975,117
53040,3632,0
55842,4386,54
585,17225,0
51229,32541,0
64181,4789,0
54879,5215,-105
28210,5426,27
10268,14620,0
15395,31779,8
12884,30292,0
2149,5733,0
53483,6123,58
59606,26070,58
14981,24709,0
36672,6208,0
23197,6557,0
36518,14502,35
13361,6961,0
19810,7522,19
25955,7779,88
62678,470,61
26021,7845,0
29409,8161,0
38111,8415,55
58573,15565,0
56840,9224,0
41306,24922,40
54426,19354,53
3617,10017,0
50652,18652,0
41452,25068,0
20241,16657,0
31723,12267,-6
53747,9715,124
28550,28038,27
23402,20586,22
21205,1237,0
56181,25205,0
57470,10622,56
39933,11005,0
34964,26772,0
24781,11725,0
41747,12563,-60
62564,356,0
58461,15453,0
20858,12922,20
49301,8597,0
40572,13436,0
23840,13600,0
35278,14286,34
62905,28601,0
56650,15178,55
11149,15757,0
38920,3848,0
23430,20614,22
57592,10744,0
3080,15880,0
6677,6677,0
50704,26128,0
51883,27307,-86
62799,28495,83
20188,9180,0
1245,16349,0
12220,2748,0
17602,8898,17
28609,28097,0
42694,20934,41
29826,3202,29
13827,31235,-128
27336,28872,0
53343,5983,23
11533,16909,0
41713,17905,0
33890,18274,33
4894,10270,4
57599,10751,63
3870,18974,3
58622,15614,57
29780,3156,0
62553,345,0
2303,5887,63
51915,27339,-78
6251,9835,26
38107,8411,54
59325,18877,0
61295,19567,-37
26699,19787,18
51188,15092,0
59519,25983,31
7345,20145,0
20325,16741,0
39633,20433,0
1562,21018,1
7580,11932,0
8170,2026,7
62256,23856,0
35823,11503,-5
27790,21390,27
13191,21639,-31
9772,4908,0
7477,11829,0
44455,22183,105
59546,26010,58
49347,8643,48
36539,14523,-82
12453,16549,0
49640,13288,0
28290,5506,27
44817,3345,0
8565,22901,0
16399,11023,3
41934,12750,40
45457,23185,0
33856,18240,0
19498,22570,19
17661,8957,0
63829,21845,0
42034,23346,41
28928,23552,0
30711,24311,-3
8800,24416,0
52335,25455,27
38775,25719,-35
52704,30176,0
24380,26428,0
19602,22674,19
57998,27022,56
2919,17511,-39
8362,27562,8
17884,27868,0
45737,28329,0
47894,2070,46
59667,1299,68
10385,14737,0
52782,22318,51
64416,12448,0
40946,29170,39
16778,29322,16
27159,28695,-123
24324,26372,0
32450,29634,31
9108,29844,0
65305,30489,0
19575,22647,29
11117,15725,0
65170,30866,63
58013,27037,0
61676,31212,0
63510,13846,62
17458,8754,17
54675,31635,100
1713,21169,0
55105,32065,0
65321,30505,0
45278,18142,44
26256,144,0
64198,4806,62
29441,513,0
1928,7304,0
39425,20225,0
32000,768,0
28549,28037,0
46295,1751,53
22772,3060,0
58228,2420,0
63525,13861,0
32602,32346,31
46195,1651,28
55849,4393,0
46454,4214,45
7487,11839,79
33879,18263,21
42004,23316,0
8599,22935,101
18641,3793,0
49015,17271,-35
26830,19918,26
34754,32706,33
14668,5196,0
38362,31962,37
38791,25735,-31
4171,30283,18
45975,24727,-27
14623,5151,71
62393,23993,0
64658,6290,63
10963,6611,-76
9058,29794,8
51031,14935,-43
32425,29609,0
45483,23211,106
44611,6979,-112
63664,14000,0
54920,7560,0
7663,12015,123
56480,7840,0
1489,8145,0
28438,27926,27
65449,30633,0
12441,16537,0
58530,15522,57
63570,13906,62
26251,139,-94
15972,9316,0
35826,11506,34
5491,19315,92
54253,10221,0
49655,13303,125
5868,18668,0
20163,9155,-80
51079,14983,-31
21398,24982,20
32756,32500,0
64196,4804,0
43218,12242,42
21583,9551,19
25086,1278,24
45515,23243,114
12893,25181,0
22914,10882,22
58969,26713,0
20094,9086,19
13730,11682,13
44059,12827,6
28931,23555,64
13533,13533,0
33134,13678,32
28483,27971,-48
1220,16324,0
38174,31774,37
53502,6142,52
43328,14144,0
4970,10346,4
8090,1946,7
2661,15205,0
53903,3983,-93
11025,15633,0
26627,19715,0
18117,20677,0
14505,16041,0
61528,31064,0
20423,16839,-15
26962,6738,26
36392,14376,0
11365,26213,0
50882,28610,49
41668,17860,0
30497,24097,0
36216,2680,0
5619,19443,124
36983,20855,29
59557,26021,0
36663,31287,-51
36436,14420,0
37057,20929,0
23585,16929,0
58791,10663,105
46666,19018,45
64475,12507,-10
21615,9583,27
41090,3202,40
1771,21227,-70
47513,409,0
39338,5802,38
1390,8046,1
38772,25716,0
58149,2341,0
7196,19996,0
9123,29859,-24
7491,11843,80
62616,27288,0
15436,9804,0
17491,8787,20
53656,8344,0
26449,18769,0
34935,19575,29
19864,21400,0
51388,21692,0
15155,4915,-52
64775,22023,65
47969,2145,0
16315,8635,-18
1342,7998,1
51185,15089,0
6043,5531,-26
21398,24982,20
3273,3529,0
9370,11162,9
35463,12679,-95
28205,21805,0
2351,24367,75
28999,23623,81
47699,25427,-108
46870,29974,45
22311,17447,-55
22124,27500,0
22427,17563,-26
49344,27840,0
23224,28344,0
5514,19338,5
20504,1304,0
376,14712,0
2014,7390,1
38700,25644,0
13098,22314,12
62435,24035,-8
48046,2222,46
63464,29160,0
12798,29438,12
51178,15082,49
8627,22963,108
27083,6859,114
47198,28766,46
44021,26613,0
32792,22552,0
43996,26588,0
41126,3238,40
64244,4852,0
37047,20919,45
60281,30841,0
52904,27048,0
7768,31576,0
55359,32063,15
3230,3486,3
44813,17933,0
4116,30228,0
65222,710,63
28083,20403,108
60660,1012,0
39,2855,9
328,14664,0
47868,25596,0
13009,25297,0
22378,17514,21
39304,5768,0
11171,15779,-24
8079,1935,-29
52879,27023,-93
5123,1539,0
4356,4356,0
45745,4273,0
32952,22712,0
4657,18225,0
24142,23374,23
23319,3607,-59
13607,11559,73
46304,17376,0
17677,32525,0
59691,24619,74
50967,14871,-59
7817,31625,0
8545,22881,0
55297,32001,0
52954,27098,51
39720,5160,0
18455,6167,5
30349,6541,0
63270,28966,61
27156,29460,0
20614,1414,20
19372,7084,0
48689,7473,0
49386,27882,48
50584,7832,0
51936,30688,0
34705,16529,0
13653,11605,0
50077,15517,0
54518,14070,53
41482,17674,40
4169,30281,0
36118,2582,35
9584,112,0
18490,6202,18
55420,32124,0
5708,18508,0
23506,3794,22
15391,9759,7
36368,14352,0
38976,9280,0
50406,11494,49
49236,27732,0
65035,523,-126
30120,10152,0
62551,27223,21
46809,19161,0
21687,9655,45
53839,3919,-109
2098,13106,2
12364,32332,0
45366,23094,44
50437,7685,0
36675,31299,-48
55382,32086,54
11846,12102,11
49127,1255,-7
19900,21436,0
20554,1354,20
19219,6931,-60
51483,10779,70
58090,26858,56
39074,9378,38
16060,9148,0
10447,13007,51
54169,13465,0
20634,1434,20
57555,13779,52
61210,27930,59
269,14605,0
33154,16258,32
64487,12519,-7
61223,27943,-55
47292,28860,0
21852,31836,0
5281,1697,0
45912,5976,0
32532,14100,0
63067,10331,-106
41683,17875,-76
20981,15349,0
33881,19801,0
41785,20537,0
4580,4580,0
41389,16045,0
28572,31132,0
782,16654,0
30273,6465,0
62267,23867,-50
17922,26114,17
63238,28934,61
3308,3564,0
26545,18865,0
44395,28523,90
39120,9424,0
21706,9674,21
7144,24296,0
30244,6436,0
3725,25997,0
54632,17000,0
30574,10606,29
8473,22809,0
12386,32354,12
41114,3226,40
57930,26698,56
15341,5101,0
15598,9966,15
59922,21010,58
18226,306,17
48162,2338,47
41250,15906,40
1512,8168,0
2546,24562,2
41682,17874,40
322,14658,0
880,16752,0
20891,15259,102
56604,19996,0
40166,29926,39
26791,11943,41
44560,8720,0
38698,25642,37
64127,4735,-97
15028,8372,0
38669,25613,0
45637,4165,0
43151,19599,35
9465,11257,0
2498,24514,2
13978,21658,13
16326,8646,15
51442,22258,50
34845,5405,0
63667,25011,44
39370,5834,38
55671,12663,93
64496,12528,0
7767,31575,-107
6283,21899,34
55884,23628,0
61103,30127,-85
10184,27592,0
39543,28279,-99
9555,83,84
13963,21643,-94
58975,19295,-105
19537,7249,0
6101,22485,0
41421,16077,0
45502,23230,44
29328,2192,0
8149,2005,0
25450,29290,24
58944,19264,0
50666,7914,49
23084,6700,0
36468,14452,0
33645,26477,0
25002,20906,24
53715,30931,116
60173,17933,0
46354,20242,45
4708,18276,0
28208,816,0
58844,3036,0
22173,25501,0
8535,22871,85
42261,25109,0
29687,17655,-3
37799,15783,-23
22566,22566,22
62520,27192,0
4098,30210,4
47999,23423,-33
49660,17404,0
37063,32711,49
41856,20608,0
5417,24617,0
48856,7640,0
10682,15034,10
22370,26978,21
63281,28977,0
62452,24052,0
50532,7780,0
9022,5182,8
59300,29604,0
58660,2852,0
56401,30545,0
8518,22854,8
63066,10330,61
63250,28946,61
48592,16592,0
28771,11619,24
37673,15657,0
60776,15464,0
56438,30582,55
60424,13832,0
39993,29753,0
56004,23748,0
59002,19322,57
33982,19902,33
25498,29338,24
57047,2775,-75
1401,8057,0
15130,4890,14
42960,6352,0
61827,18563,96
32442,3770,31
64304,12336,0
30273,6465,0
38082,11458,37
22404,27012,0
3808,26080,0
16883,27891,124
23111,6727,-111
62417,24017,0
60364,18124,0
4542,4542,4
14829,749,0
44964,10148,0
33924,19844,0
2141,13149,0
19245,6957,0
47168,28736,0
24048,19184,0
1022,16894,0
23075,6691,-120
24888,20792,0
49247,3935,23
4900,31268,0
22656,22656,0
34117,32069,0
55555,12547,64
48947,1075,-52
59533,12173,0
21312,21312,0
21415,21415,-23
813,16685,0
19419,7131,-10
1999,10959,-13
20155,9147,-82
21521,9489,0
13670,12902,13
19289,7001,0
58483,13427,28
41318,15974,40
16151,8471,-59
13611,12843,74
21514,9482,21
13499,1467,46
45583,4111,-125
49013,1141,0
64843,13643,82
63485,29181,0
38697,25641,0
59188,29492,0
24593,16145,0
57641,27945,0
36524,14508,0
56980,2708,0
36810,31946,35
6096,22480,0
11070,1598,10
60124,21212,0
37576,6088,0
15096,8440,0
45247,14271,47
32783,30991,3
58390,13334,57
60873,15561,0
23719,26279,41
24385,3393,0
22307,26915,-56
17375,18911,-9
15990,28534,15
20526,9262,20
25904,24112,0
42224,17136,0
9311,11103,23
7862,31670,7
3835,26107,-66
30535,10567,-47
65179,32411,-90
57387,3115,10
63579,24923,22
4946,31314,4
9037,5197,0
61033,30057,0
55543,26871,61
50361,9913,0
6480,336,0
14042,21722,13
21531,9499,6
39195,5659,70
37511,6023,-95
23696,26256,0
27440,2352,0
28201,809,0
23072,6688,0
7814,31622,7
6552,408,0
43637,17781,0
35113,14633,0
34890,5450,34
61297,15217,0
45633,4161,0
61431,15351,-3
46032,20176,0
18774,11862,18
62991,10255,-125
28059,8859,102
35229,14749,0
51230,22046,50
14405,4677,0
52242,19474,51
43153,24465,0
2709,21909,0
47963,23387,-42
36943,32591,19
54066,27442,52
10054,28230,9
43051,24363,10
11525,5,0
17684,7188,0
41681,23249,0
27883,2283,58
56909,2637,0
45772,4300,0
27496,2408,0
46842,2042,45
38734,25678,37
28972,26412,0
59684,30756,0
11384,20344,0
21018,18202,20
2192,13200,0
18384,25552,0
13464,1432,0
31018,25130,30
62958,17646,61
30611,10643,-28
1913,10873,0
18904,11992,0
26773,27285,0
55491,26819,48
21899,30347,98
64413,12445,0
47134,28702,46
23172,6788,0
7262,17246,7
12705,20641,0
7522,24674,7
58815,3007,111
34916,5476,0
3802,26074,3
58008,7576,0
1239,15063,53
63947,7883,114
381,22909,0
60734,15422,59
48769,16513,0
41938,11730,40
38025,11401,0
55099,15675,-50
56691,30579,92
39530,13930,38
59003,19323,-98
6029,22413,0
20920,29880,0
8077,23693,0
42633,29321,0
17443,7971,8
53570,4930,52
22833,6193,0
3782,26054,3
47758,18574,46
22136,3704,0
22427,27035,-26
23867,19003,78
59968,21056,0
62166,6614,60
6972,27708,0
63684,25028,0
46388,23860,0
41942,11734,40
36524,14508,0
9323,11115,26
31114,25226,30
22345,26953,0
46463,23935,95
54671,18063,99
9214,5374,8
7257,17241,0
33150,4478,32
41565,23133,0
26214,614,25
3595,25867,-126
17932,9996,0
34660,19812,0
51961,20985,0
58634,2826,57
57990,7558,56
28848,4016,0
49920,22528,0
18351,25519,-21
53669,5029,0
33996,32204,0
6741,12629,0
64098,12130,62
606,21342,0
27383,16887,-67
63140,10404,0
32228,9188,0
63437,29133,0
29085,26525,0
65080,32312,0
38753,25697,0
16041,28585,0
9041,5201,0
42090,17002,41
46388,23860,0
63650,24994,62
36636,31772,0
21947,30395,110
19833,7033,0
36464,14448,0
8541,15965,0
12712,20648,0
48955,1083,-50
39206,5670,38
15578,8666,15
49205,12853,0
7731,31539,-116
43046,24358,42
60498,13650,59
9237,11029,0
47706,18522,46
43973,29637,0
42008,16920,0
27460,2372,0
24999,16295,105
51933,20957,0
34070,27926,33
65155,32387,-96
59955,21043,-116
9277,11069,0
20420,1732,0
44860,8252,0
50992,14128,0
10583,31063,85
57751,13463,101
23195,6811,-90
27227,16731,-106
42816,3392,0
58219,18795,-38
37606,6118,36
18426,25594,17
21238,18422,20
11983,9423,-77
48394,24074,47
11036,3100,0
30557,10589,0
23453,31389,0
49847,30135,-83
30032,9808,0
48065,23489,0
6957,27693,0
2301,13309,0
7736,31544,0
31260,21532,0
17071,9647,-85
8940,26348,0
9929,969,0
45563,507,126
12107,17739,-46
Page Faults Rate, 53.90%,
TLB Hits Rate, 5.40%,